ID,Name,Primary Type,Secondary Type,Image,Additional Images
#195,quagsire,Water,Ground,https://img.pokemondb.net/sprites/bank/normal/quagsire.png,"['https://img.pokemondb.net/artwork/quagsire.jpg', 'https://img.pokemondb.net/sprites/silver/normal/quagsire.png', 'https://img.pokemondb.net/sprites/ruby-sapphire/normal/quagsire.png', 'https://img.pokemondb.net/sprites/diamond-pearl/normal/quagsire-f.png', 'https://img.pokemondb.net/sprites/black-white/normal/quagsire-f.png', 'https://img.pokemondb.net/sprites/x-y/normal/quagsire-f.png', 'https://img.pokemondb.net/sprites/sword-shield/normal/quagsire.png', 'https://img.pokemondb.net/sprites/silver/shiny/quagsire.png', 'https://img.pokemondb.net/sprites/ruby-sapphire/shiny/quagsire.png', 'https://img.pokemondb.net/sprites/diamond-pearl/shiny/quagsire-f.png', 'https://img.pokemondb.net/sprites/black-white/shiny/quagsire-f.png', 'https://img.pokemondb.net/sprites/x-y/shiny/quagsire-f.png']"
#196,espeon,Psychic,,https://img.pokemondb.net/sprites/bank/normal/espeon.png,"['https://img.pokemondb.net/artwork/espeon.jpg', 'https://img.pokemondb.net/sprites/silver/normal/espeon.png', 'https://img.pokemondb.net/sprites/ruby-sapphire/normal/espeon.png', 'https://img.pokemondb.net/sprites/diamond-pearl/normal/espeon.png', 'https://img.pokemondb.net/sprites/black-white/normal/espeon.png', 'https://img.pokemondb.net/sprites/x-y/normal/espeon.png', 'https://img.pokemondb.net/sprites/ultra-sun-ultra-moon/normal/espeon.png', 'https://img.pokemondb.net/sprites/sword-shield/normal/espeon.png', 'https://img.pokemondb.net/sprites/silver/shiny/espeon.png', 'https://img.pokemondb.net/sprites/ruby-sapphire/shiny/espeon.png', 'https://img.pokemondb.net/sprites/diamond-pearl/shiny/espeon.png', 'https://img.pokemondb.net/sprites/black-white/shiny/espeon.png', 'https://img.pokemondb.net/sprites/x-y/shiny/espeon.png', 'https://img.pokemondb.net/sprites/ultra-sun-ultra-moon/shiny/espeon.png']"
#197,umbreon,Dark,,https://img.pokemondb.net/sprites/bank/normal/umbreon.png,"['https://img.pokemondb.net/artwork/umbreon.jpg', 'https://img.pokemondb.net/sprites/silver/normal/umbreon.png', 'https://img.pokemondb.net/sprites/ruby-sapphire/normal/umbreon.png', 'https://img.pokemondb.net/sprites/diamond-pearl/normal/umbreon.png', 'https://img.pokemondb.net/sprites/black-white/normal/umbreon.png', 'https://img.pokemondb.net/sprites/x-y/normal/umbreon.png', 'https://img.pokemondb.net/sprites/ultra-sun-ultra-moon/normal/umbreon.png', 'https://img.pokemondb.net/sprites/sword-shield/normal/umbreon.png', 'https://img.pokemondb.net/sprites/silver/shiny/umbreon.png', 'https://img.pokemondb.net/sprites/ruby-sapphire/shiny/umbreon.png', 'https://img.pokemondb.net/sprites/diamond-pearl/shiny/umbreon.png', 'https://img.pokemondb.net/sprites/black-white/shiny/umbreon.png', 'https://img.pokemondb.net/sprites/x-y/shiny/umbreon.png', 'https://img.pokemondb.net/sprites/ultra-sun-ultra-moon/shiny/umbreon.png']"
#198,murkrow,Dark,Flying,https://img.pokemondb.net/sprites/bank/normal/murkrow.png,"['https://img.pokemondb.net/artwork/murkrow.jpg', 'https://img.pokemondb.net/sprites/silver/normal/murkrow.png', 'https://img.pokemondb.net/sprites/ruby-sapphire/normal/murkrow.png', 'https://img.pokemondb.net/sprites/diamond-pearl/normal/murkrow-f.png', 'https://img.pokemondb.net/sprites/black-white/normal/murkrow-f.png', 'https://img.pokemondb.net/sprites/x-y/normal/murkrow-f.png', 'https://img.pokemondb.net/sprites/sun-moon/normal/murkrow-f.png', 'https://img.pokemondb.net/sprites/silver/shiny/murkrow.png', 'https://img.pokemondb.net/sprites/ruby-sapphire/shiny/murkrow.png', 'https://img.pokemondb.net/sprites/diamond-pearl/shiny/murkrow-f.png', 'https://img.pokemondb.net/sprites/black-white/shiny/murkrow-f.png', 'https://img.pokemondb.net/sprites/x-y/shiny/murkrow-f.png', 'https://img.pokemondb.net/sprites/sun-moon/shiny/murkrow-f.png']"
#199,slowking,Water,Psychic,https://img.pokemondb.net/sprites/bank/normal/slowking.png,"['https://img.pokemondb.net/artwork/slowking.jpg', 'https://img.pokemondb.net/artwork/slowking-galarian.jpg', 'https://img.pokemondb.net/sprites/silver/normal/slowking.png', 'https://img.pokemondb.net/sprites/ruby-sapphire/normal/slowking.png', 'https://img.pokemondb.net/sprites/diamond-pearl/normal/slowking.png', 'https://img.pokemondb.net/sprites/black-white/normal/slowking.png', 'https://img.pokemondb.net/sprites/x-y/normal/slowking.png', 'https://img.pokemondb.net/sprites/sun-moon/normal/slowking.png', 'https://img.pokemondb.net/sprites/sword-shield/normal/slowking.png', 'https://img.pokemondb.net/sprites/silver/shiny/slowking.png', 'https://img.pokemondb.net/sprites/ruby-sapphire/shiny/slowking.png', 'https://img.pokemondb.net/sprites/diamond-pearl/shiny/slowking.png', 'https://img.pokemondb.net/sprites/black-white/shiny/slowking.png', 'https://img.pokemondb.net/sprites/x-y/shiny/slowking.png', 'https://img.pokemondb.net/sprites/sun-moon/shiny/slowking.png']"
#200,misdreavus,Ghost,,https://img.pokemondb.net/sprites/bank/normal/misdreavus.png,"['https://img.pokemondb.net/artwork/misdreavus.jpg', 'https://img.pokemondb.net/sprites/silver/normal/misdreavus.png', 'https://img.pokemondb.net/sprites/ruby-sapphire/normal/misdreavus.png', 'https://img.pokemondb.net/sprites/diamond-pearl/normal/misdreavus.png', 'https://img.pokemondb.net/sprites/black-white/normal/misdreavus.png', 'https://img.pokemondb.net/sprites/x-y/normal/misdreavus.png', 'https://img.pokemondb.net/sprites/sun-moon/normal/misdreavus.png', 'https://img.pokemondb.net/sprites/silver/shiny/misdreavus.png', 'https://img.pokemondb.net/sprites/ruby-sapphire/shiny/misdreavus.png', 'https://img.pokemondb.net/sprites/diamond-pearl/shiny/misdreavus.png', 'https://img.pokemondb.net/sprites/black-white/shiny/misdreavus.png', 'https://img.pokemondb.net/sprites/x-y/shiny/misdreavus.png', 'https://img.pokemondb.net/sprites/sun-moon/shiny/misdreavus.png']"
#201,unown,Psychic,,https://img.pokemondb.net/sprites/bank/normal/unown.png,"['https://img.pokemondb.net/artwork/unown.jpg', 'https://img.pokemondb.net/sprites/silver/normal/unown-a.png', 'https://img.pokemondb.net/sprites/ruby-sapphire/normal/unown-a.png', 'https://img.pokemondb.net/sprites/diamond-pearl/normal/unown-a.png', 'https://img.pokemondb.net/sprites/black-white/normal/unown-a.png', 'https://img.pokemondb.net/sprites/x-y/normal/unown-a.png', 'https://img.pokemondb.net/sprites/silver/shiny/unown-a.png', 'https://img.pokemondb.net/sprites/ruby-sapphire/shiny/unown-a.png', 'https://img.pokemondb.net/sprites/diamond-pearl/shiny/unown-a.png', 'https://img.pokemondb.net/sprites/black-white/shiny/unown-a.png', 'https://img.pokemondb.net/sprites/x-y/shiny/unown-x.png']"
#202,wobbuffet,Psychic,,https://img.pokemondb.net/sprites/bank/normal/wobbuffet.png,"['https://img.pokemondb.net/artwork/wobbuffet.jpg', 'https://img.pokemondb.net/sprites/silver/normal/wobbuffet.png', 'https://img.pokemondb.net/sprites/ruby-sapphire/normal/wobbuffet.png', 'https://img.pokemondb.net/sprites/diamond-pearl/normal/wobbuffet-f.png', 'https://img.pokemondb.net/sprites/black-white/normal/wobbuffet-f.png', 'https://img.pokemondb.net/sprites/x-y/normal/wobbuffet-f.png', 'https://img.pokemondb.net/sprites/sword-shield/normal/wobbuffet.png', 'https://img.pokemondb.net/sprites/silver/shiny/wobbuffet.png', 'https://img.pokemondb.net/sprites/ruby-sapphire/shiny/wobbuffet.png', 'https://img.pokemondb.net/sprites/diamond-pearl/shiny/wobbuffet-f.png', 'https://img.pokemondb.net/sprites/black-white/shiny/wobbuffet-f.png', 'https://img.pokemondb.net/sprites/x-y/shiny/wobbuffet-f.png']"
#203,girafarig,Normal,Psychic,https://img.pokemondb.net/sprites/bank/normal/girafarig.png,"['https://img.pokemondb.net/artwork/girafarig.jpg', 'https://img.pokemondb.net/sprites/silver/normal/girafarig.png', 'https://img.pokemondb.net/sprites/ruby-sapphire/normal/girafarig.png', 'https://img.pokemondb.net/sprites/diamond-pearl/normal/girafarig-f.png', 'https://img.pokemondb.net/sprites/black-white/normal/girafarig-f.png', 'https://img.pokemondb.net/sprites/x-y/normal/girafarig-f.png', 'https://img.pokemondb.net/sprites/silver/shiny/girafarig.png', 'https://img.pokemondb.net/sprites/ruby-sapphire/shiny/girafarig.png', 'https://img.pokemondb.net/sprites/diamond-pearl/shiny/girafarig-f.png', 'https://img.pokemondb.net/sprites/black-white/shiny/girafarig-f.png', 'https://img.pokemondb.net/sprites/x-y/shiny/girafarig-f.png']"
#204,pineco,Bug,,https://img.pokemondb.net/sprites/bank/normal/pineco.png,"['https://img.pokemondb.net/artwork/pineco.jpg', 'https://img.pokemondb.net/sprites/silver/normal/pineco.png', 'https://img.pokemondb.net/sprites/ruby-sapphire/normal/pineco.png', 'https://img.pokemondb.net/sprites/diamond-pearl/normal/pineco.png', 'https://img.pokemondb.net/sprites/black-white/normal/pineco.png', 'https://img.pokemondb.net/sprites/x-y/normal/pineco.png', 'https://img.pokemondb.net/sprites/ultra-sun-ultra-moon/normal/pineco.png', 'https://img.pokemondb.net/sprites/silver/shiny/pineco.png', 'https://img.pokemondb.net/sprites/ruby-sapphire/shiny/pineco.png', 'https://img.pokemondb.net/sprites/diamond-pearl/shiny/pineco.png', 'https://img.pokemondb.net/sprites/black-white/shiny/pineco.png', 'https://img.pokemondb.net/sprites/x-y/shiny/pineco.png', 'https://img.pokemondb.net/sprites/ultra-sun-ultra-moon/shiny/pineco.png']"
#205,forretress,Bug,Steel,https://img.pokemondb.net/sprites/bank/normal/forretress.png,"['https://img.pokemondb.net/artwork/forretress.jpg', 'https://img.pokemondb.net/sprites/silver/normal/forretress.png', 'https://img.pokemondb.net/sprites/ruby-sapphire/normal/forretress.png', 'https://img.pokemondb.net/sprites/diamond-pearl/normal/forretress.png', 'https://img.pokemondb.net/sprites/black-white/normal/forretress.png', 'https://img.pokemondb.net/sprites/x-y/normal/forretress.png', 'https://img.pokemondb.net/sprites/ultra-sun-ultra-moon/normal/forretress.png', 'https://img.pokemondb.net/sprites/silver/shiny/forretress.png', 'https://img.pokemondb.net/sprites/ruby-sapphire/shiny/forretress.png', 'https://img.pokemondb.net/sprites/diamond-pearl/shiny/forretress.png', 'https://img.pokemondb.net/sprites/black-white/shiny/forretress.png', 'https://img.pokemondb.net/sprites/x-y/shiny/forretress.png', 'https://img.pokemondb.net/sprites/ultra-sun-ultra-moon/shiny/forretress.png']"
#206,dunsparce,Normal,,https://img.pokemondb.net/sprites/bank/normal/dunsparce.png,"['https://img.pokemondb.net/artwork/dunsparce.jpg', 'https://img.pokemondb.net/sprites/silver/normal/dunsparce.png', 'https://img.pokemondb.net/sprites/ruby-sapphire/normal/dunsparce.png', 'https://img.pokemondb.net/sprites/diamond-pearl/normal/dunsparce.png', 'https://img.pokemondb.net/sprites/black-white/normal/dunsparce.png', 'https://img.pokemondb.net/sprites/x-y/normal/dunsparce.png', 'https://img.pokemondb.net/sprites/ultra-sun-ultra-moon/normal/dunsparce.png', 'https://img.pokemondb.net/sprites/sword-shield/normal/dunsparce.png', 'https://img.pokemondb.net/sprites/silver/shiny/dunsparce.png', 'https://img.pokemondb.net/sprites/ruby-sapphire/shiny/dunsparce.png', 'https://img.pokemondb.net/sprites/diamond-pearl/shiny/dunsparce.png', 'https://img.pokemondb.net/sprites/black-white/shiny/dunsparce.png', 'https://img.pokemondb.net/sprites/x-y/shiny/dunsparce.png', 'https://img.pokemondb.net/sprites/ultra-sun-ultra-moon/shiny/dunsparce.png']"
#207,gligar,Ground,Flying,https://img.pokemondb.net/sprites/bank/normal/gligar.png,"['https://img.pokemondb.net/artwork/gligar.jpg', 'https://img.pokemondb.net/sprites/silver/normal/gligar.png', 'https://img.pokemondb.net/sprites/ruby-sapphire/normal/gligar.png', 'https://img.pokemondb.net/sprites/diamond-pearl/normal/gligar-f.png', 'https://img.pokemondb.net/sprites/black-white/normal/gligar-f.png', 'https://img.pokemondb.net/sprites/x-y/normal/gligar-f.png', 'https://img.pokemondb.net/sprites/silver/shiny/gligar.png', 'https://img.pokemondb.net/sprites/ruby-sapphire/shiny/gligar.png', 'https://img.pokemondb.net/sprites/diamond-pearl/shiny/gligar-f.png', 'https://img.pokemondb.net/sprites/black-white/shiny/gligar-f.png', 'https://img.pokemondb.net/sprites/x-y/shiny/gligar-f.png']"
#208,steelix,Steel,Ground,https://img.pokemondb.net/sprites/bank/normal/steelix.png,"['https://img.pokemondb.net/artwork/steelix.jpg', 'https://img.pokemondb.net/artwork/steelix-mega.jpg', 'https://img.pokemondb.net/sprites/silver/normal/steelix.png', 'https://img.pokemondb.net/sprites/ruby-sapphire/normal/steelix.png', 'https://img.pokemondb.net/sprites/diamond-pearl/normal/steelix-f.png', 'https://img.pokemondb.net/sprites/black-white/normal/steelix-f.png', 'https://img.pokemondb.net/sprites/x-y/normal/steelix-f.png', 'https://img.pokemondb.net/sprites/sword-shield/normal/steelix.png', 'https://img.pokemondb.net/sprites/silver/shiny/steelix.png', 'https://img.pokemondb.net/sprites/ruby-sapphire/shiny/steelix.png', 'https://img.pokemondb.net/sprites/diamond-pearl/shiny/steelix-f.png', 'https://img.pokemondb.net/sprites/black-white/shiny/steelix-f.png', 'https://img.pokemondb.net/sprites/x-y/shiny/steelix-f.png']"
#209,snubbull,Fairy,,https://img.pokemondb.net/sprites/bank/normal/snubbull.png,"['https://img.pokemondb.net/artwork/snubbull.jpg', 'https://img.pokemondb.net/sprites/silver/normal/snubbull.png', 'https://img.pokemondb.net/sprites/ruby-sapphire/normal/snubbull.png', 'https://img.pokemondb.net/sprites/diamond-pearl/normal/snubbull.png', 'https://img.pokemondb.net/sprites/black-white/normal/snubbull.png', 'https://img.pokemondb.net/sprites/x-y/normal/snubbull.png', 'https://img.pokemondb.net/sprites/ultra-sun-ultra-moon/normal/snubbull.png', 'https://img.pokemondb.net/sprites/silver/shiny/snubbull.png', 'https://img.pokemondb.net/sprites/ruby-sapphire/shiny/snubbull.png', 'https://img.pokemondb.net/sprites/diamond-pearl/shiny/snubbull.png', 'https://img.pokemondb.net/sprites/black-white/shiny/snubbull.png', 'https://img.pokemondb.net/sprites/x-y/shiny/snubbull.png', 'https://img.pokemondb.net/sprites/ultra-sun-ultra-moon/shiny/snubbull.png']"
#210,granbull,Fairy,,https://img.pokemondb.net/sprites/bank/normal/granbull.png,"['https://img.pokemondb.net/artwork/granbull.jpg', 'https://img.pokemondb.net/sprites/silver/normal/granbull.png', 'https://img.pokemondb.net/sprites/ruby-sapphire/normal/granbull.png', 'https://img.pokemondb.net/sprites/diamond-pearl/normal/granbull.png', 'https://img.pokemondb.net/sprites/black-white/normal/granbull.png', 'https://img.pokemondb.net/sprites/x-y/normal/granbull.png', 'https://img.pokemondb.net/sprites/ultra-sun-ultra-moon/normal/granbull.png', 'https://img.pokemondb.net/sprites/silver/shiny/granbull.png', 'https://img.pokemondb.net/sprites/ruby-sapphire/shiny/granbull.png', 'https://img.pokemondb.net/sprites/diamond-pearl/shiny/granbull.png', 'https://img.pokemondb.net/sprites/black-white/shiny/granbull.png', 'https://img.pokemondb.net/sprites/x-y/shiny/granbull.png', 'https://img.pokemondb.net/sprites/ultra-sun-ultra-moon/shiny/granbull.png']"
#211,qwilfish,Water,Poison,https://img.pokemondb.net/sprites/bank/normal/qwilfish.png,"['https://img.pokemondb.net/artwork/qwilfish.jpg', 'https://img.pokemondb.net/sprites/silver/normal/qwilfish.png', 'https://img.pokemondb.net/sprites/ruby-sapphire/normal/qwilfish.png', 'https://img.pokemondb.net/sprites/diamond-pearl/normal/qwilfish.png', 'https://img.pokemondb.net/sprites/black-white/normal/qwilfish.png', 'https://img.pokemondb.net/sprites/x-y/normal/qwilfish.png', 'https://img.pokemondb.net/sprites/sword-shield/normal/qwilfish.png', 'https://img.pokemondb.net/sprites/silver/shiny/qwilfish.png', 'https://img.pokemondb.net/sprites/ruby-sapphire/shiny/qwilfish.png', 'https://img.pokemondb.net/sprites/diamond-pearl/shiny/qwilfish.png', 'https://img.pokemondb.net/sprites/black-white/shiny/qwilfish.png', 'https://img.pokemondb.net/sprites/x-y/shiny/qwilfish.png']"
#212,scizor,Bug,Steel,https://img.pokemondb.net/sprites/bank/normal/scizor.png,"['https://img.pokemondb.net/artwork/scizor.jpg', 'https://img.pokemondb.net/artwork/scizor-mega.jpg', 'https://img.pokemondb.net/sprites/silver/normal/scizor.png', 'https://img.pokemondb.net/sprites/ruby-sapphire/normal/scizor.png', 'https://img.pokemondb.net/sprites/diamond-pearl/normal/scizor-f.png', 'https://img.pokemondb.net/sprites/black-white/normal/scizor-f.png', 'https://img.pokemondb.net/sprites/x-y/normal/scizor-f.png', 'https://img.pokemondb.net/sprites/ultra-sun-ultra-moon/normal/scizor-f.png', 'https://img.pokemondb.net/sprites/sword-shield/normal/scizor.png', 'https://img.pokemondb.net/sprites/silver/shiny/scizor.png', 'https://img.pokemondb.net/sprites/ruby-sapphire/shiny/scizor.png', 'https://img.pokemondb.net/sprites/diamond-pearl/shiny/scizor-f.png', 'https://img.pokemondb.net/sprites/black-white/shiny/scizor-f.png', 'https://img.pokemondb.net/sprites/x-y/shiny/scizor-f.png', 'https://img.pokemondb.net/sprites/ultra-sun-ultra-moon/shiny/scizor-f.png']"
#213,shuckle,Bug,Rock,https://img.pokemondb.net/sprites/bank/normal/shuckle.png,"['https://img.pokemondb.net/artwork/shuckle.jpg', 'https://img.pokemondb.net/sprites/silver/normal/shuckle.png', 'https://img.pokemondb.net/sprites/ruby-sapphire/normal/shuckle.png', 'https://img.pokemondb.net/sprites/diamond-pearl/normal/shuckle.png', 'https://img.pokemondb.net/sprites/black-white/normal/shuckle.png', 'https://img.pokemondb.net/sprites/x-y/normal/shuckle.png', 'https://img.pokemondb.net/sprites/sword-shield/normal/shuckle.png', 'https://img.pokemondb.net/sprites/silver/shiny/shuckle.png', 'https://img.pokemondb.net/sprites/ruby-sapphire/shiny/shuckle.png', 'https://img.pokemondb.net/sprites/diamond-pearl/shiny/shuckle.png', 'https://img.pokemondb.net/sprites/black-white/shiny/shuckle.png', 'https://img.pokemondb.net/sprites/x-y/shiny/shuckle.png']"
#214,heracross,Bug,Fighting,https://img.pokemondb.net/sprites/bank/normal/heracross.png,"['https://img.pokemondb.net/artwork/heracross.jpg', 'https://img.pokemondb.net/artwork/heracross-mega.jpg', 'https://img.pokemondb.net/sprites/silver/normal/heracross.png', 'https://img.pokemondb.net/sprites/ruby-sapphire/normal/heracross.png', 'https://img.pokemondb.net/sprites/diamond-pearl/normal/heracross-f.png', 'https://img.pokemondb.net/sprites/black-white/normal/heracross-f.png', 'https://img.pokemondb.net/sprites/x-y/normal/heracross-f.png', 'https://img.pokemondb.net/sprites/ultra-sun-ultra-moon/normal/heracross-f.png', 'https://img.pokemondb.net/sprites/sword-shield/normal/heracross.png', 'https://img.pokemondb.net/sprites/silver/shiny/heracross.png', 'https://img.pokemondb.net/sprites/ruby-sapphire/shiny/heracross.png', 'https://img.pokemondb.net/sprites/diamond-pearl/shiny/heracross-f.png', 'https://img.pokemondb.net/sprites/black-white/shiny/heracross-f.png', 'https://img.pokemondb.net/sprites/x-y/shiny/heracross-f.png', 'https://img.pokemondb.net/sprites/ultra-sun-ultra-moon/shiny/heracross-f.png']"
